JD,mag,I_Magnitude,band,val
2458981.71428,16.084,0,V,Z
2458981.71499,15.782,0,V,Z
2458981.71571,16.190,0,V,Z
2458981.71642,15.930,0,V,Z
2458981.71712,15.804,0,V,Z
2458982.431,15.2,0,Vis.,Z
2458982.68328,16.199,0,B,Z
2458982.68417,16.269,0,B,Z
2458982.68505,16.362,0,B,Z
2458982.68594,15.444,0,B,Z
2458983.68608,15.954,0,B,Z
2458983.68696,15.886,0,B,Z
2458983.68785,15.442,0,B,Z
2458983.68874,16.061,0,B,Z
2458983.68966,15.500,0,V,Z
2458983.69037,15.777,0,V,Z
2458983.69107,15.597,0,V,Z
2458983.69179,15.773,0,V,Z
2458983.69249,15.497,0,V,Z
2458984.406,15.2,0,Vis.,Z
2458984.431,14.9,0,Vis.,Z
2458984.70449,15.778,0,B,Z
2458984.70538,16.060,0,B,Z
2458984.70627,16.426,0,B,Z
2458984.70715,16.051,0,B,Z
2458984.70807,15.365,0,V,Z
2458984.70878,15.307,0,V,Z
2458984.70950,15.659,0,V,Z
2458984.71020,15.553,0,V,Z
2458984.71091,15.541,0,V,Z
2458984.76263,15.598,0,V, 60 sec X 6
2458985.71282,15.997,0,B,Z
2458985.71372,16.169,0,B,Z
2458985.71459,15.842,0,B,Z
2458985.71547,15.905,0,B,Z
2458985.71641,15.630,0,V,Z
2458985.71711,15.529,0,V,Z
2458985.71782,15.740,0,V,Z
2458985.71854,15.747,0,V,Z
2458985.71924,15.620,0,V,Z
2458989.4722,14.1,0,Vis.,Z
2458990.429,14.9,0,Vis.,Z
2458991.391192,15.232,0,V,Z
2458991.42126,14.955,0,V,Z
2458991.4840,14.9,0,Vis.,Z
2458992.4479,14.9,0,Vis.,Z
2458994.431,15.0,0,Vis.,Z
2458994.528414,14.834,0,V,Z
2458995.491759,14.812,0,V,Z
2458996.395150,14.881,0,V,Z
2458996.462,15.0,0,Vis.,Z
2458997.384306,15.099,0,V,Z
2458998.415382,15.232,0,V,Z
2458998.450,14.9,0,Vis.,Z
2458999.683907,15.220,0,V,Z
2459015.71138,15.479,0,V, 60 sec X 6
2459172.778437,15.496,0,V,Z
2459175.779109,15.597,0,V,Z
2459187.07774,15.583,0,B,Z
2459187.07863,15.297,0,B,Z
2459187.07952,15.640,0,B,Z
2459187.08043,15.660,0,B,Z
2459187.08135,14.969,0,V,Z
2459187.08205,14.968,0,V,Z
2459187.08276,15.205,0,V,Z
2459187.08348,15.247,0,V,Z
2459187.08418,15.054,0,V,Z
2459188.08282,16.205,0,B,Z
2459188.08558,14.872,0,V,Z
2459188.08629,15.163,0,V,Z
2459188.08704,15.120,0,V,Z
2459188.08775,15.178,0,V,Z
2459194.08194,15.098,0,B,Z
2459194.08284,15.468,0,B,Z
2459194.08373,15.047,0,B,Z
2459194.08461,15.155,0,B,Z
2459194.08554,14.599,0,V,Z
2459194.08627,14.608,0,V,Z
2459194.08697,14.497,0,V,Z
2459194.08768,14.533,0,V,Z
2459194.08838,14.805,0,V,Z
2459197.04469,15.265,0,B,Z
2459197.04558,15.328,0,B,Z
2459197.04647,15.530,0,B,Z
2459197.04736,15.679,0,B,Z
2459197.04840,15.036,0,V,Z
2459197.04909,14.780,0,V,Z
2459197.04982,14.891,0,V,Z
2459197.05053,14.742,0,V,Z
2459197.05128,14.937,0,V,Z
2459198.735579,14.736,0,V,Z
2459199.03314,15.290,0,B,Z
2459199.03407,15.166,0,B,Z
2459199.03501,14.980,0,B,Z
2459199.03590,15.417,0,B,Z
2459199.03685,14.603,0,V,Z
2459199.03761,14.782,0,V,Z
2459199.03833,14.846,0,V,Z
2459199.03909,14.772,0,V,Z
2459199.03986,14.723,0,V,Z
2459200.08503,14.746,0,B,Z
2459200.08595,14.925,0,B,Z
2459200.08690,14.764,0,B,Z
2459200.08786,14.822,0,B,Z
2459200.08885,14.429,0,V,Z
2459200.08959,14.548,0,V,Z
2459200.09040,14.488,0,V,Z
2459200.09119,14.416,0,V,Z
2459200.09211,14.375,0,V,Z
2459200.702211,14.251,0,V,Z
2459201.7,14.43,0,CV,Z
2459202.704838,14.256,0,V,Z
2459203.01609,14.366,0,V,Z
2459203.01680,14.513,0,V,Z
2459203.01751,14.271,0,V,Z
2459203.01820,14.357,0,V,Z
2459203.01891,14.419,0,V,Z
2459204.03649,14.939,0,B,Z
2459204.03737,14.902,0,B,Z
2459204.03826,14.957,0,B,Z
2459204.03915,15.028,0,B,Z
2459204.04009,14.457,0,V,Z
2459204.04080,14.413,0,V,Z
2459204.04151,14.440,0,V,Z
2459204.04222,14.487,0,V,Z
2459204.04292,14.382,0,V,Z
2459205.05318,15.175,0,B,Z
2459205.05409,15.156,0,B,Z
2459205.05499,15.106,0,B,Z
2459205.05587,15.046,0,B,Z
2459205.05681,14.465,0,V,Z
2459205.05755,14.511,0,V,Z
2459205.05828,14.492,0,V,Z
2459205.05900,14.479,0,V,Z
2459205.05973,14.714,0,V,Z
2459206.686262,14.482,0,V,Z
2459209.07271,14.986,0,B,Z
2459209.07361,14.991,0,B,Z
2459209.07451,14.809,0,B,Z
2459209.07540,15.111,0,B,Z
2459209.07634,14.377,0,V,Z
2459209.07705,14.379,0,V,Z
2459209.07781,14.430,0,V,Z
2459209.07858,14.365,0,V,Z
2459209.07929,14.390,0,V,Z
2459210.01619,14.751,0,B,Z
2459210.01708,14.870,0,B,Z
2459210.01796,14.788,0,B,Z
2459210.01888,14.712,0,B,Z
2459210.01982,14.360,0,V,Z
2459210.02053,14.277,0,V,Z
2459210.02123,14.432,0,V,Z
2459210.02195,14.275,0,V,Z
2459210.02266,14.312,0,V,Z
2459210.675637,14.360,0,V,Z
2459212.669711,14.538,0,V,Z
2459214.01553,15.474,0,B,Z
2459214.01644,15.379,0,B,Z
2459214.01733,15.324,0,B,Z
2459214.01823,15.301,0,B,Z
2459214.01916,14.668,0,V,Z
2459214.01995,14.767,0,V,Z
2459214.02071,14.663,0,V,Z
2459214.02143,14.749,0,V,Z
2459214.02214,14.748,0,V,Z
2459215.99199,15.539,0,B,Z
2459215.99288,15.088,0,B,Z
2459215.99377,15.297,0,B,Z
2459215.99466,15.418,0,B,Z
2459215.99575,14.739,0,V,Z
2459215.99648,14.645,0,V,Z
2459215.99734,14.794,0,V,Z
2459215.99811,14.820,0,V,Z
2459215.99884,14.812,0,V,Z
2459216.98809,15.286,0,B,Z
2459216.98904,15.762,0,B,Z
2459216.98994,15.591,0,B,Z
2459216.99088,15.461,0,B,Z
2459216.99185,14.970,0,V,Z
2459216.99256,14.676,0,V,Z
2459216.99328,14.697,0,V,Z
2459216.99400,14.515,0,V,Z
2459216.99473,15.170,0,V,Z
2459218.99153,14.791,0,B,Z
2459218.99242,15.014,0,B,Z
2459218.99332,14.978,0,B,Z
2459218.99423,14.913,0,B,Z
2459218.99517,14.267,0,V,Z
2459218.99589,14.310,0,V,Z
2459218.99668,14.314,0,V,Z
2459218.99740,14.432,0,V,Z
2459218.99812,14.189,0,V,Z
2459221.99175,14.828,0,B,Z
2459221.99270,15.794,0,B,Z
2459221.99359,15.274,0,B,Z
2459221.99448,14.703,0,B,Z
2459221.99542,14.424,0,V,Z
2459221.99614,14.426,0,V,Z
2459221.99690,14.396,0,V,Z
2459221.99762,14.482,0,V,Z
2459221.99841,14.356,0,V,Z
2459224.00847,14.512,0,B,Z
2459224.00941,14.456,0,B,Z
2459224.01030,14.483,0,B,Z
2459224.01124,14.501,0,B,Z
2459224.01217,14.139,0,V,Z
2459224.01289,14.322,0,V,Z
2459224.01360,14.174,0,V,Z
2459224.01432,14.127,0,V,Z
2459224.01504,14.195,0,V,Z
2459224.758692,13.874,0,V,Z
2459225.00668,14.108,0,B,Z
2459225.00757,14.036,0,B,Z
2459225.00853,13.981,0,B,Z
2459225.00942,13.947,0,B,Z
2459225.01036,13.874,0,V,Z
2459225.01108,13.938,0,V,Z
2459225.01181,13.839,0,V,Z
2459225.01253,13.957,0,V,Z
2459225.01325,13.866,0,V,Z
2459226.21154,14.112,0,V,Z
2459226.97406,14.795,0,B,Z
2459226.97505,14.797,0,B,Z
2459226.97593,14.689,0,B,Z
2459226.97682,14.901,0,B,Z
2459226.97776,14.374,0,V,Z
2459226.97847,14.345,0,V,Z
2459226.97917,14.338,0,V,Z
2459226.97988,14.423,0,V,Z
2459226.98060,14.288,0,V,Z
2459228.97064,14.587,0,B,Z
2459228.97153,14.749,0,B,Z
2459228.97247,14.946,0,B,Z
2459228.97338,14.972,0,B,Z
2459228.97432,14.336,0,V,Z
2459228.97509,14.302,0,V,Z
2459228.97582,14.388,0,V,Z
2459228.97653,14.276,0,V,Z
2459228.97724,14.221,0,V,Z
2459229.94730,14.330,0,B,Z
2459229.94819,14.462,0,B,Z
2459229.94910,14.320,0,B,Z
2459229.95000,14.192,0,B,Z
2459229.95093,13.929,0,V,Z
2459229.95170,13.935,0,V,Z
2459229.95240,13.938,0,V,Z
2459229.95315,13.937,0,V,Z
2459229.95386,13.986,0,V,Z
2459229.97532,14.254,0,B,Z
2459229.97623,14.143,0,B,Z
2459229.97718,14.307,0,B,Z
2459229.97807,14.464,0,B,Z
2459229.97902,13.994,0,V,Z
2459229.97973,13.926,0,V,Z
2459229.98049,13.954,0,V,Z
2459229.98121,13.923,0,V,Z
2459229.98193,13.934,0,V,Z
2459230.22948,13.980,0,V,Z
2459230.780301,13.931,0,V,Z
2459230.98038,14.548,0,B,Z
2459230.98127,14.548,0,B,Z
2459230.98219,14.674,0,B,Z
2459230.98309,14.591,0,B,Z
2459230.98408,14.095,0,V,Z
2459230.98480,14.052,0,V,Z
2459230.98551,14.057,0,V,Z
2459230.98623,14.081,0,V,Z
2459230.98695,14.123,0,V,Z
2459231.619387,14.186,0,V,Z
2459231.95986,15.476,0,B,Z
2459231.96075,15.138,0,B,Z
2459231.96167,15.130,0,B,Z
2459231.96257,15.199,0,B,Z
2459231.96650,14.334,0,V,Z
2459231.96722,14.342,0,V,Z
2459231.96793,14.328,0,V,Z
2459231.96865,14.344,0,V,Z
2459231.96937,14.379,0,V,Z
2459232.96251,15.599,0,B,Z
2459232.96340,15.310,0,B,Z
2459232.96431,15.484,0,B,Z
2459232.96520,15.264,0,B,Z
2459232.96620,14.552,0,V,Z
2459232.96696,14.734,0,V,Z
2459232.96769,14.780,0,V,Z
2459232.96840,14.592,0,V,Z
2459232.96914,14.628,0,V,Z
2459233.718276,14.787,0,V,Z
2459235.23434,14.803,0,V,Z
2459235.94418,15.824,0,B,Z
2459235.94507,15.622,0,B,Z
2459235.94602,15.465,0,B,Z
2459235.94691,15.691,0,B,Z
2459235.94785,15.072,0,V,Z
2459235.94856,14.907,0,V,Z
2459235.94930,14.816,0,V,Z
2459235.95002,15.004,0,V,Z
2459235.95073,14.855,0,V,Z
2459236.96440,15.713,0,B,Z
2459236.96529,15.576,0,B,Z
2459236.96624,15.566,0,B,Z
2459236.96713,16.074,0,B,Z
2459236.96807,14.894,0,V,Z
2459239.596053,14.914,0,V,Z
2459240.96207,15.901,0,B,Z
2459240.96296,15.976,0,B,Z
2459240.96387,16.234,0,B,Z
2459240.96482,16.070,0,B,Z
2459240.96576,15.052,0,V,Z
2459240.96646,15.135,0,V,Z
2459240.96718,15.057,0,V,Z
2459240.96797,15.118,0,V,Z
2459240.96873,15.005,0,V,Z
2459241.590544,15.011,0,V,Z
2459248.94837,16.578,0,B,Z
2459248.94928,16.692,0,B,Z
2459248.95018,16.575,0,B,Z
2459248.95112,16.852,0,B,Z
2459248.95210,15.224,0,V,Z
2459248.95286,15.842,0,V,Z
2459248.95359,15.386,0,V,Z
2459248.95431,15.442,0,V,Z
2459248.95502,15.384,0,V,Z
2459250.94997,16.771,0,B,Z
2459250.95087,16.564,0,B,Z
2459250.95177,16.802,0,B,Z
2459250.95271,16.662,0,B,Z
2459250.95364,15.630,0,V,Z
2459250.95437,15.606,0,V,Z
2459250.95510,15.522,0,V,Z
2459250.95586,15.638,0,V,Z
2459250.95663,15.496,0,V,Z
2459251.746123,15.503,0,V,Z
2459252.759537,15.586,0,V,Z
2459252.91807,16.738,0,B,Z
2459252.91902,16.840,0,B,Z
2459252.91999,16.547,0,B,Z
2459252.92089,16.672,0,B,Z
2459252.92185,15.845,0,V,Z
2459252.92256,15.447,0,V,Z
2459252.92330,15.693,0,V,Z
2459252.92402,15.564,0,V,Z
2459252.92479,15.507,0,V,Z
2459255.571944,15.382,0,V,Z
2459256.585,14.9,0,Vis.,Z
2459257.557026,15.579,0,V,Z
2459259.545185,15.562,0,V,Z
2459259.93719,16.736,0,B,Z
2459259.93810,16.691,0,B,Z
2459259.94185,15.412,0,V,Z
2459259.94263,15.534,0,V,Z
2459259.94335,16.102,0,V,Z
2459259.94408,15.798,0,V,Z
2459259.94481,14.819,0,V,Z
2459260.622523,15.424,0,V,Z
2459263.92335,17.318,0,B,Z
2459263.92425,17.007,0,B,Z
2459263.92521,16.928,0,B,Z
2459263.92609,16.666,0,B,Z
2459263.92704,15.690,0,V,Z
2459263.92776,15.630,0,V,Z
2459263.92848,15.849,0,V,Z
2459263.92926,15.660,0,V,Z
2459263.92999,15.613,0,V,Z
2459264.90904,16.447,0,B,Z
2459264.90993,16.374,0,B,Z
2459264.91081,16.223,0,B,Z
2459264.91170,16.494,0,B,Z
2459264.91265,15.703,0,V,Z
2459264.91341,15.832,0,V,Z
2459264.91413,15.638,0,V,Z
2459264.91484,15.439,0,V,Z
2459264.91556,15.559,0,V,Z
2459265.524780,15.634,0,V,Z
2459265.547778,15.543,0,V,Z
2459267.525220,15.463,0,V,Z
2459267.88862,16.458,0,B,Z
2459267.88953,16.319,0,B,Z
2459267.89041,16.176,0,B,Z
2459267.89130,16.015,0,B,Z
2459267.89227,15.377,0,V,Z
2459267.89302,15.560,0,V,Z
2459267.89372,15.534,0,V,Z
2459267.89444,15.452,0,V,Z
2459267.89516,15.416,0,V,Z
2459268.88383,15.756,0,B,Z
2459268.88473,15.925,0,B,Z
2459268.88564,16.148,0,B,Z
2459268.88654,15.418,0,B,Z
2459268.88808,15.283,0,V,Z
2459268.88880,15.235,0,V,Z
2459268.88957,15.558,0,V,Z
2459268.89028,15.374,0,V,Z
2459268.89100,15.261,0,V,Z
2459271.91891,15.648,0,B,Z
2459271.91982,15.187,0,B,Z
2459271.92072,14.911,0,B,Z
2459271.92162,15.603,0,B,Z
2459271.92409,14.865,0,V,Z
2459271.92487,14.738,0,V,Z
2459273.92233,14.910,0,B,Z
2459273.92329,14.828,0,B,Z
2459273.92418,14.654,0,B,Z
2459273.92507,14.418,0,B,Z
2459273.92601,14.702,0,V,Z
2459273.92676,14.732,0,V,Z
2459273.92753,14.530,0,V,Z
2459273.92829,14.683,0,V,Z
2459273.92901,14.567,0,V,Z
2459275.87487,15.344,0,B,Z
2459275.87575,14.759,0,B,Z
2459275.87664,15.094,0,B,Z
2459275.87755,14.969,0,B,Z
2459275.87851,14.909,0,V,Z
2459275.87924,15.017,0,V,Z
2459275.87995,14.956,0,V,Z
2459275.88070,14.853,0,V,Z
2459275.88146,14.955,0,V,Z
2459278.87575,14.314,0,B,Z
2459278.87665,14.295,0,B,Z
2459278.87753,14.392,0,B,Z
2459278.87843,14.429,0,B,Z
2459278.87936,14.420,0,V,Z
2459278.88008,14.412,0,V,Z
2459278.88079,14.479,0,V,Z
2459278.88151,14.418,0,V,Z
2459278.88226,14.369,0,V,Z
2459279.493484,14.433,0,V,Z
2459279.513796,14.523,0,V,Z
2459282.85824,15.857,0,B,Z
2459282.85916,15.540,0,B,Z
2459282.86006,15.201,0,B,Z
2459282.86095,15.484,0,B,Z
2459282.86188,15.362,0,V,Z
2459282.86260,15.331,0,V,Z
2459282.86332,15.072,0,V,Z
2459282.86403,15.270,0,V,Z
2459282.86475,15.272,0,V,Z
2459283.476933,15.259,0,V,Z
2459284.455301,15.163,0,V,Z
2459287.501019,15.008,0,V,Z
2459290.49161,14.94,0,CV,Z
2459290.506,15.2,0,Vis.,Z
2459290.83308,15.678,0,B,Z
2459290.83397,15.066,0,B,Z
2459290.83492,15.079,0,B,Z
2459290.83586,15.029,0,B,Z
2459290.83685,14.874,0,V,Z
2459290.83760,14.992,0,V,Z
2459290.83835,15.044,0,V,Z
2459290.83906,14.930,0,V,Z
2459290.83976,15.060,0,V,Z
2459291.593727,14.837,0,V,Z
2459292.84766,15.098,0,B,Z
2459292.84855,15.471,0,B,Z
2459292.84946,15.120,0,B,Z
2459292.85035,15.329,0,B,Z
2459292.85129,15.120,0,V,Z
2459292.85204,15.029,0,V,Z
2459292.85281,15.191,0,V,Z
2459292.85356,14.988,0,V,Z
2459292.85428,14.940,0,V,Z
2459293.580810,15.029,0,V,Z
2459295.447072,14.979,0,V,Z
2459295.81779,15.298,0,B,Z
2459295.81869,15.091,0,B,Z
2459295.81959,15.168,0,B,Z
2459295.82047,15.093,0,B,Z
2459295.82143,15.217,0,V,Z
2459295.82215,14.769,0,V,Z
2459295.82286,14.980,0,V,Z
2459295.82358,14.925,0,V,Z
2459295.82435,14.912,0,V,Z
2459297.438171,15.071,0,V,Z
2459298.488,14.9,0,Vis.,Z
2459300.572234,14.848,0,V,Z
2459304.79242,15.345,0,B,Z
2459304.79332,15.983,0,B,Z
2459304.79421,15.515,0,B,Z
2459304.79515,16.039,0,B,Z
2459304.79608,14.992,0,V,Z
2459304.79679,15.167,0,V,Z
2459304.79756,15.338,0,V,Z
2459304.79828,15.255,0,V,Z
2459304.79903,15.295,0,V,Z
2459307.583391,15.026,0,V,Z
2459307.78862,15.361,0,B,Z
2459307.78951,15.785,0,B,Z
2459307.79045,15.726,0,B,Z
2459307.79134,15.266,0,B,Z
2459307.79229,14.969,0,V,Z
2459307.79304,15.066,0,V,Z
2459307.79380,15.191,0,V,Z
2459307.79452,15.073,0,V,Z
2459307.79528,15.109,0,V,Z
2459308.515,14.9,0,Vis.,Z
2459309.4868,15.05,0,Vis.,Z
2459310.519,15.3,0,Vis.,Z
2459310.522002,14.905,0,V,Z
2459310.524479,15.533,0,B,Z
2459312.444757,14.829,0,V,Z
2459312.78170,15.228,0,B,Z
2459312.78259,15.238,0,B,Z
2459312.78348,15.341,0,B,Z
2459312.78440,15.246,0,B,Z
2459312.78535,14.787,0,V,Z
2459312.78607,14.827,0,V,Z
2459312.78679,14.668,0,V,Z
2459312.78755,14.927,0,V,Z
2459312.78827,15.078,0,V,Z
2459313.78471,15.090,0,B,Z
2459313.78565,15.477,0,B,Z
2459313.78655,15.264,0,B,Z
2459313.78748,15.138,0,B,Z
2459313.78864,14.669,0,V,Z
2459313.78935,14.603,0,V,Z
2459313.79006,14.588,0,V,Z
2459313.79079,14.834,0,V,Z
2459313.79154,14.736,0,V,Z
2459314.650498,14.827,0,V,Z
2459314.652801,15.477,0,B,Z
2459317.446,14.9,0,Vis.,Z
2459318.496354,15.035,0,V,Z
2459318.498669,15.664,0,B,Z
2459319.400,15.1,0,Vis.,Z
2459320.478426,15.290,0,V,Z
2459320.480752,15.918,0,B,Z
2459320.77337,16.109,0,B,Z
2459320.77431,16.386,0,B,Z
2459320.77521,16.147,0,B,Z
2459320.77619,16.131,0,B,Z
2459320.77712,15.130,0,V,Z
2459320.77783,15.333,0,V,Z
2459320.77859,15.524,0,V,Z
2459320.77930,15.122,0,V,Z
2459320.78006,15.250,0,V,Z
2459321.406,14.9,0,Vis.,Z
2459321.477407,15.441,0,V,Z
2459322.462581,15.642,0,V,Z
2459322.464907,16.334,0,B,Z
2459322.71046,16.439,0,B,Z
2459322.71140,16.608,0,B,Z
2459322.71230,16.609,0,B,Z
2459322.71319,17.384,0,B,Z
2459322.71413,15.506,0,V,Z
2459322.71484,15.377,0,V,Z
2459322.71556,15.737,0,V,Z
2459322.71628,15.537,0,V,Z
2459322.71701,15.749,0,V,Z
2459323.517,14.9,0,Vis.,Z
2459323.73448,17.452,0,B,Z
2459323.73544,16.894,0,B,Z
2459323.73635,16.131,0,B,Z
2459323.73724,16.448,0,B,Z
2459323.73819,15.472,0,V,Z
2459323.73893,15.467,0,V,Z
2459323.73965,15.719,0,V,Z
2459323.74038,15.578,0,V,Z
2459323.74114,15.757,0,V,Z
2459324.457199,15.510,0,V,Z
2459324.459502,16.078,0,B,Z
2459333.404,14.9,0,Vis.,Z
2459333.73515,15.874,0,B,Z
2459333.73605,15.829,0,B,Z
2459333.73700,16.038,0,B,Z
2459333.73789,16.140,0,B,Z
2459333.73884,15.254,0,V,Z
2459333.73955,15.323,0,V,Z
2459333.74026,15.202,0,V,Z
2459333.74102,15.412,0,V,Z
2459333.74174,15.307,0,V,Z
2459335.558681,15.444,0,V,Z
2459335.561019,16.125,0,B,Z
2459335.71588,16.356,0,B,Z
2459335.71678,16.755,0,B,Z
2459335.71861,15.748,0,B,Z
2459335.71955,15.335,0,V,Z
2459335.72028,15.225,0,V,Z
2459335.72101,15.400,0,V,Z
2459335.72172,15.172,0,V,Z
2459335.72244,14.967,0,V,Z
2459336.429,14.9,0,Vis.,Z
2459338.500648,15.077,0,V,Z
2459338.502951,15.736,0,B,Z
2459338.74395,16.055,0,B,Z
2459338.74484,15.834,0,B,Z
2459338.74584,15.621,0,B,Z
2459338.74678,15.688,0,B,Z
2459338.74942,15.321,0,V,Z
2459338.75018,15.072,0,V,Z
2459338.75090,15.399,0,V,Z
2459338.75161,15.217,0,V,Z
2459338.75238,15.100,0,V,Z
2459340.519375,15.163,0,V,Z
2459340.521690,15.836,0,B,Z
2459341.463,14.9,0,Vis.,Z
2459342.475891,15.352,0,V,Z
2459342.555984,15.371,0,V,Z
2459342.558299,16.081,0,B,Z
2459343.77340,16.304,0,B,Z
2459343.77431,16.216,0,B,Z
2459343.77520,16.097,0,B,Z
2459343.77609,16.362,0,B,Z
2459343.77701,15.347,0,V,Z
2459343.77771,15.510,0,V,Z
2459343.77843,15.442,0,V,Z
2459343.77915,15.392,0,V,Z
2459344.76292,16.397,0,B,Z
2459344.76381,16.341,0,B,Z
2459344.76471,16.433,0,B,Z
2459344.76559,16.351,0,B,Z
2459344.76661,15.486,0,V,Z
2459344.76754,15.464,0,V,Z
2459344.76846,15.461,0,V,Z
2459344.76939,15.496,0,V,Z
2459346.423935,15.785,0,V,Z
2459346.426250,16.462,0,B,Z
2459347.69655,16.767,0,B,Z
2459347.69751,16.727,0,B,Z
2459347.69844,16.646,0,B,Z
2459347.69934,16.635,0,B,Z
2459347.70036,15.716,0,V,Z
2459347.70125,15.840,0,V,Z
2459347.70219,15.905,0,V,Z
2459347.70307,15.809,0,V,Z
2459348.423276,15.820,0,V,Z
2459348.425590,16.476,0,B,Z
2459348.70863,16.704,0,B,Z
2459348.70952,16.601,0,B,Z
2459348.71042,16.689,0,B,Z
2459348.71131,16.626,0,B,Z
2459348.71234,15.848,0,V,Z
2459348.71326,15.800,0,V,Z
2459348.71416,15.783,0,V,Z
2459348.71510,15.718,0,V,Z
2459350.67146,16.606,0,B,Z
2459350.67218,16.785,0,B,Z
2459350.67292,16.972,0,B,Z
2459350.67365,16.730,0,B,Z
2459350.67734,15.649,0,V,Z
2459350.67787,15.674,0,V,Z
2459350.67845,15.578,0,V,Z
2459350.67900,15.755,0,V,Z
2459350.67955,15.655,0,V,Z
2459353.460208,15.361,0,V,Z
2459353.462523,16.016,0,B,Z
2459363.473704,14.599,0,V,Z
2459364.542593,14.743,0,V,Z
2459364.544907,15.396,0,B,Z
2459365.395405,15.043,0,V,Z
2459365.397905,15.649,0,B,Z
2459370.419861,15.390,0,V,Z
2459370.433704,15.518,0,V,Z
2459370.436030,16.120,0,B,Z
2459378.445764,15.834,0,V,Z
2459394.456829,15.477,0,V,Z
2459394.459143,16.106,0,B,Z
2459579.652859,15.671,0,V,Z
2459594.748553,15.987,0,V,Z
2459601.586042,15.938,0,V,Z
2459608.674792,15.886,0,V,Z
2459616.549028,16.022,0,V,Z
2459625.76534,15.607,0,V,Z
2459643.610799,16.076,0,V,Z
2459664.473,14.5,0,Vis.,Z
2459665.409,14.5,0,Vis.,Z
2459668.677660,17.040,0,B,Z
2459668.681011,16.416,0,V,Z
2459670.529,14.9,0,Vis.,Z
2459670.616623,17.118,0,B,Z
2459670.619956,16.452,0,V,Z
2459671.456,14.9,0,Vis.,Z
2459672.566880,17.036,0,B,Z
2459672.570216,16.375,0,V,Z
2459677.609291,17.017,0,B,Z
2459677.612664,16.405,0,V,Z
2459678.411,14.5,0,Vis.,Z
2459679.410,14.5,0,Vis.,Z
2459679.537179,16.968,0,B,Z
2459679.540557,16.272,0,V,Z
2459679.597326,16.303,0,V,Z
2459691.406,14.9,0,Vis.,Z
2459691.410,14.5,0,Vis.,Z
2459692.419,15.2,0,Vis.,Z
2459694.432,14.9,0,Vis.,Z
2459696.493891,16.929,0,B,Z
2459696.497259,16.262,0,V,Z
2459699.409,15.2,0,Vis.,Z
2459699.421,15.2,0,Vis.,Z
2459700.46977,16.137,0,V,Z
2459700.491898,16.167,0,V,Z
2459704.407,14.5,0,Vis.,Z
2459705.474591,16.660,0,B,Z
2459705.477961,15.982,0,V,Z
2459707.441875,15.815,0,V,Z
2459707.463940,16.466,0,B,Z
2459707.495242,16.488,0,B,Z
2459707.498623,15.824,0,V,Z
2459708.424,14.5,0,Vis.,Z
2459714.414980,15.710,0,V,Z
2459717.429,14.5,0,Vis.,Z
2459719.46716,15.494,0,V,Z
2459720.471,14.9,0,Vis.,Z
2459721.458360,16.258,0,B,Z
2459721.461737,15.581,0,V,Z
2459723.426583,16.302,0,B,Z
2459723.429962,15.629,0,V,Z
2459726.476,14.9,0,Vis.,Z
2459727.421566,16.290,0,B,Z
2459727.424935,15.603,0,V,Z
2459727.452164,15.628,0,V,Z
2459731.426546,16.351,0,B,Z
2459731.429917,15.712,0,V,Z
2459734.48037,16.037,0,V,Z
2459735.457987,16.645,0,B,Z
2459735.461362,16.013,0,V,Z
2459750.442699,16.737,0,B,Z
2459750.446071,16.053,0,V,Z
2459754.401658,16.641,0,B,Z
2459754.405026,16.018,0,V,Z
2459755.427188,16.055,0,V,Z
2459759.405371,16.680,0,B,Z
2459759.408748,16.024,0,V,Z
2459763.405313,16.114,0,V,Z
2459764.428025,16.836,0,B,Z
2459764.431403,16.139,0,V,Z
2459769.382766,16.129,0,V,Z
2459775.415495,16.700,0,B,Z
2459775.418867,16.059,0,V,Z
2459966.663322,16.568,0,V,Z
2459977.592509,17.396,0,B,Z
2459977.595871,16.780,0,V,Z
2459987.530637,16.842,0,V,Z
2459993.63397,16.889,0,V,Z
2459995.61778,17.379,0,B,Z
2459995.62116,16.725,0,V,Z
2459997.68229,17.362,0,B,Z
2459997.68566,16.699,0,V,Z
2459999.62218,17.347,0,B,Z
2459999.62554,16.705,0,V,Z
2460002.66721,17.329,0,B,Z
2460002.67058,16.670,0,V,Z
2460004.54685,17.331,0,B,Z
2460004.55022,16.697,0,V,Z
2460006.60703,17.327,0,B,Z
2460006.61041,16.726,0,V,Z
2460007.684699,16.945,0,V,Z
2460018.50396,17.183,0,B,Z
2460018.50734,16.556,0,V,Z
2460022.535,14.9,0,Vis.,Z
2460023.59128,17.222,0,B,Z
2460023.59466,16.573,0,V,Z
2460026.531,14.9,0,Vis.,Z
2460027.531,14.9,0,Vis.,Z
2460027.62788,17.182,0,B,Z
2460027.63125,16.548,0,V,Z
2460028.497743,16.642,0,V,Z
2460030.59948,17.172,0,B,Z
2460030.60323,16.492,0,V,Z
2460032.57513,17.128,0,B,Z
2460032.57890,16.535,0,V,Z
2460037.525,14.1,0,Vis.,Z
2460045.479,14.9,0,Vis.,Z
2460045.626852,16.88,0,V,Z
2460045.626852,17.51,0,B,Z
2460045.626852,16.43,0,R,Z
2460045.64319,15.82,0,I,Z
2460048.59406,17.531,0,B,Z
2460048.59838,16.870,0,V,Z
2460050.54551,17.485,0,B,Z
